,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y
394,43,8,1,3,2,1205,1,2,6,5,769,2,-1,0,1,2
395,32,11,3,3,2,0,1,1,6,5,135,3,-1,0,1,2
396,40,2,3,3,2,263,1,2,6,5,231,1,-1,0,1,2
397,38,2,1,3,2,1,2,2,6,5,76,1,-1,0,1,2
398,34,8,1,3,2,283,2,1,6,5,199,1,-1,0,1,2
399,47,8,1,2,2,206,1,2,6,5,152,1,-1,0,1,2
400,42,5,1,2,2,17,1,2,6,5,124,1,-1,0,1,2
401,48,11,1,3,2,141,1,1,6,5,424,1,-1,0,1,2
402,29,9,3,4,2,16,1,2,6,5,43,1,-1,0,1,2
403,50,1,1,3,2,206,1,2,6,5,154,1,-1,0,1,2
404,52,11,1,1,2,7,2,2,6,5,203,2,-1,0,1,2
405,50,4,1,4,2,0,2,2,6,5,326,1,-1,0,1,2
406,58,10,1,4,2,0,2,2,6,5,393,1,-1,0,1,2
407,46,8,2,2,2,1927,1,2,6,5,241,3,-1,0,1,2
408,38,11,1,3,2,284,1,2,6,5,483,1,-1,0,1,2
409,46,8,1,3,2,1660,1,2,6,5,259,1,-1,0,1,2
410,32,1,3,3,2,406,1,2,6,5,227,1,-1,0,1,2
411,51,8,1,2,2,230,1,2,6,5,673,1,-1,0,1,2
412,39,2,3,3,2,-25,1,2,6,5,576,1,-1,0,1,2
413,48,2,1,3,2,182,1,2,6,5,180,2,-1,0,1,2
414,36,6,1,4,2,1169,1,2,6,5,168,2,-1,0,1,2
415,34,2,2,3,2,67,1,2,6,5,90,1,-1,0,1,2
416,40,11,1,3,2,77,2,2,6,5,505,1,-1,0,1,2
417,43,3,1,3,2,0,1,2,6,5,245,1,-1,0,1,2
418,52,8,2,2,2,55,1,1,6,5,186,1,-1,0,1,2
419,33,11,1,3,1,72,1,2,6,5,623,1,-1,0,1,2
420,49,4,3,4,2,163,1,2,6,5,496,3,-1,0,1,2
421,32,4,3,4,2,151,1,2,6,5,118,1,-1,0,1,2
422,39,2,3,3,2,113,1,2,6,5,342,1,-1,0,1,2
423,40,8,1,3,2,0,1,2,6,5,225,1,-1,0,1,2
424,38,11,3,4,2,9,1,2,6,5,185,3,-1,0,1,2
425,43,4,1,3,2,375,1,2,6,5,196,2,-1,0,1,2
426,39,1,1,3,2,1142,1,2,6,5,276,1,-1,0,1,2
427,54,8,1,2,2,2102,1,2,6,5,76,1,-1,0,1,2
428,38,11,3,4,2,4325,1,2,6,5,87,1,-1,0,1,2
429,40,8,1,3,2,217,1,2,6,5,195,1,-1,0,1,2
430,55,2,1,3,2,131,1,2,6,5,744,1,-1,0,1,2
431,42,4,1,4,2,1680,1,2,6,5,765,1,-1,0,1,2
432,39,8,1,3,2,0,1,2,6,5,262,1,-1,0,1,2
433,40,8,1,2,2,46,1,2,6,5,119,1,-1,0,1,2
434,32,8,1,3,2,320,1,2,6,5,198,2,-1,0,1,2
435,55,2,1,3,2,183,1,2,6,5,150,1,-1,0,1,2
436,45,8,1,3,2,39,2,2,6,5,241,1,-1,0,1,2
437,35,4,3,4,2,560,1,2,6,5,181,1,-1,0,1,2
438,58,11,2,3,2,469,2,2,6,5,196,1,-1,0,1,2
439,35,2,1,3,2,530,1,2,6,5,149,1,-1,0,1,2
440,49,1,1,2,2,61,1,2,6,5,246,1,-1,0,1,2
441,34,11,3,4,2,242,1,2,6,5,112,1,-1,0,1,2
442,36,8,1,3,2,139,1,2,6,5,309,2,-1,0,1,2
443,24,9,3,3,2,0,1,2,6,5,278,1,-1,0,1,2
444,34,11,1,3,2,367,1,2,6,5,140,1,-1,0,1,2
445,51,2,2,3,2,228,1,2,6,5,136,1,-1,0,1,2
446,39,11,3,1,2,45248,1,2,6,5,1623,1,-1,0,1,1
447,50,9,1,1,2,-84,1,2,6,5,101,1,-1,0,1,2
448,32,1,3,3,2,310,1,2,6,5,144,1,-1,0,1,2
449,42,8,1,1,2,132,1,2,6,5,238,1,-1,0,1,2
450,50,11,1,3,2,797,1,2,6,5,354,1,-1,0,1,2
451,40,1,1,3,2,71,2,2,6,5,79,1,-1,0,1,2
452,46,4,2,1,2,2,1,2,6,5,187,1,-1,0,1,2
453,37,4,1,4,2,231,1,1,6,5,451,2,-1,0,1,2
454,34,8,1,3,2,270,1,1,6,5,159,1,-1,0,1,2
455,44,8,1,3,2,274,1,1,6,5,409,1,-1,0,1,2
456,40,2,3,3,2,-109,1,1,6,5,170,1,-1,0,1,2
457,37,11,1,3,2,1,1,2,6,5,608,1,-1,0,1,1
458,33,8,3,3,1,-60,2,2,6,5,243,1,-1,0,1,2
459,35,8,1,3,2,89,1,2,6,5,145,2,-1,0,1,2
460,58,8,2,3,2,-11,2,2,6,5,112,1,-1,0,1,2
461,39,8,1,2,2,0,1,2,6,5,262,2,-1,0,1,2
462,43,8,1,3,2,-509,1,2,6,5,124,1,-1,0,1,2
463,39,3,1,2,2,408,1,2,6,5,53,1,-1,0,1,2
464,36,1,3,2,2,58,1,2,6,5,134,1,-1,0,1,2
465,57,10,3,3,2,1640,2,1,6,5,204,4,-1,0,1,2
466,36,2,3,3,2,20,1,2,6,5,186,1,-1,0,1,2
467,50,8,1,2,2,71,1,2,6,5,678,1,-1,0,1,2
468,55,8,1,3,2,52,1,2,6,5,182,1,-1,0,1,2
469,44,9,1,4,2,292,1,2,6,5,162,1,-1,0,1,2
470,44,1,2,3,2,424,1,2,6,5,27,1,-1,0,1,2
471,39,5,3,2,2,109,1,2,6,5,699,3,-1,0,1,2
472,46,8,1,1,2,1044,1,2,6,5,43,1,-1,0,1,2
473,39,8,1,3,2,983,1,2,6,5,97,1,-1,0,1,2
474,34,2,1,3,2,869,2,2,6,5,1677,1,-1,0,1,1
475,40,8,1,2,2,668,1,2,6,5,283,2,-1,0,1,2
476,50,4,1,4,2,964,1,2,6,5,323,1,-1,0,1,2
477,31,4,3,3,2,301,1,2,6,5,82,1,-1,0,1,2
478,37,2,3,3,2,140,1,2,6,5,310,1,-1,0,1,2
479,39,4,3,3,2,1877,1,2,6,5,185,1,-1,0,1,2
480,51,8,1,2,2,1127,1,2,6,5,47,1,-1,0,1,2
481,41,11,1,3,2,871,1,2,6,5,145,1,-1,0,1,2
482,41,11,1,3,2,767,1,1,6,5,204,1,-1,0,1,2
483,43,8,1,3,2,0,2,2,6,5,187,1,-1,0,1,2
484,30,1,3,3,2,209,1,2,6,5,30,2,-1,0,1,2
485,54,4,2,2,2,0,2,2,6,5,472,1,-1,0,1,2
486,43,8,2,3,2,110,1,1,6,5,448,1,-1,0,1,2
487,59,4,2,4,2,-76,1,1,6,5,264,1,-1,0,1,2
488,47,11,1,1,2,178,1,2,6,5,169,1,-1,0,1,2
489,40,8,1,2,2,-66,1,2,6,5,288,1,-1,0,1,2
490,32,11,1,3,2,0,1,2,6,5,176,2,-1,0,1,2
491,29,8,1,3,2,1,1,2,6,5,215,1,-1,0,1,2
492,36,8,1,3,2,0,1,2,6,5,337,1,-1,0,1,2
493,55,3,1,4,2,5345,2,2,6,5,278,1,-1,0,1,2
494,30,8,2,3,2,-209,1,2,6,5,188,2,-1,0,1,2
495,39,2,3,3,2,0,1,2,6,5,174,2,-1,0,1,2
496,39,8,2,3,2,42,1,2,6,5,226,2,-1,0,1,2
497,50,8,2,3,2,41,1,2,6,5,190,1,-1,0,1,2
498,44,8,1,3,2,-99,1,2,6,5,111,2,-1,0,1,2
499,37,11,3,3,2,17,1,2,6,5,164,1,-1,0,1,2
500,46,2,1,2,2,276,1,1,6,5,157,2,-1,0,1,2
501,32,11,3,1,2,-170,2,2,6,5,46,1,-1,0,1,2
502,37,4,3,4,2,230,1,1,6,5,374,1,-1,0,1,2
503,29,8,1,3,2,9,1,2,6,5,349,1,-1,0,1,2
504,41,8,1,3,2,946,1,2,6,5,325,1,-1,0,1,2
505,45,8,1,2,2,1297,1,2,6,5,233,2,-1,0,1,2
506,57,10,2,3,2,-331,1,2,6,5,531,1,-1,0,1,2
507,48,8,3,3,2,44,1,2,6,5,153,1,-1,0,1,2
508,60,10,1,3,1,15,2,2,6,5,80,1,-1,0,1,2
509,26,2,3,3,2,712,1,2,6,5,232,1,-1,0,1,2
510,58,10,1,3,2,5435,1,2,6,5,118,1,-1,0,1,2
511,34,2,1,3,2,507,1,2,6,5,190,1,-1,0,1,2
512,55,3,2,3,2,387,1,2,6,5,918,1,-1,0,1,1
513,41,8,1,2,2,0,1,1,6,5,238,1,-1,0,1,2
514,50,4,2,3,2,1716,1,2,6,5,82,1,-1,0,1,2
515,49,6,1,3,2,167,1,1,6,5,198,3,-1,0,1,2
516,44,2,1,1,2,40,2,1,6,5,160,2,-1,0,1,2
517,44,8,1,2,2,148,1,2,6,5,211,1,-1,0,1,2
518,31,11,1,3,2,17,1,1,6,5,120,1,-1,0,1,2
519,34,8,3,4,2,1011,1,2,6,5,136,1,-1,0,1,2
520,46,4,3,1,2,1527,1,2,6,5,269,1,-1,0,1,2
521,42,4,1,4,2,744,2,2,6,5,157,1,-1,0,1,2
522,52,2,1,3,2,484,1,2,6,5,128,1,-1,0,1,2
523,29,4,3,4,2,0,1,2,6,5,211,1,-1,0,1,2
524,53,10,1,2,2,136,1,2,6,5,267,2,-1,0,1,2
525,43,8,1,3,2,1335,1,2,6,5,371,2,-1,0,1,2
526,38,4,1,3,2,517,1,2,6,5,288,2,-1,0,1,2
527,46,4,1,4,2,459,1,2,6,5,221,1,-1,0,1,2
528,48,4,2,1,2,549,1,2,6,5,427,1,-1,0,1,2
529,30,2,2,3,2,83,1,1,6,5,310,1,-1,0,1,2
530,44,8,1,2,2,213,2,2,6,5,158,1,-1,0,1,2
531,31,5,1,2,2,203,1,2,6,5,604,3,-1,0,1,2
532,42,1,3,3,2,518,1,2,6,5,198,1,-1,0,1,2
533,40,4,3,4,2,3877,1,2,6,5,145,1,-1,0,1,2
534,52,2,1,3,2,1236,1,2,6,5,247,1,-1,0,1,2
535,45,8,2,3,2,756,1,2,6,5,179,2,-1,0,1,2
536,48,8,1,3,2,157,1,2,6,5,73,1,-1,0,1,2
537,45,8,1,2,2,-66,1,2,6,5,263,2,-1,0,1,2
538,34,8,1,1,2,245,1,2,6,5,13,1,-1,0,1,2
539,34,8,1,2,2,-144,1,2,6,5,79,2,-1,0,1,2
540,46,8,1,3,2,71,1,2,6,5,416,1,-1,0,1,2
541,49,1,2,3,2,505,1,2,6,5,162,1,-1,0,1,2
542,50,11,1,2,2,249,1,2,6,5,129,1,-1,0,1,2
543,34,2,3,3,2,0,1,2,6,5,150,1,-1,0,1,2
544,40,3,3,3,2,11,1,2,6,5,43,1,-1,0,1,2
545,36,2,1,3,2,639,1,2,6,5,191,1,-1,0,1,2
546,59,8,2,1,2,124,1,2,6,5,26,1,-1,0,1,2
547,45,8,1,3,2,82,1,2,6,5,250,1,-1,0,1,2
548,36,9,1,4,2,107,1,2,6,5,146,1,-1,0,1,2
549,56,1,1,3,2,473,1,2,6,5,416,1,-1,0,1,2
550,42,1,2,3,2,372,1,1,6,5,121,2,-1,0,1,2
551,30,2,1,3,2,46,1,2,6,5,114,2,-1,0,1,2
552,30,7,3,4,2,34,1,2,6,5,289,1,-1,0,1,2
553,47,9,1,1,2,935,1,2,6,5,225,1,-1,0,1,2
554,33,8,1,3,2,-10,1,2,6,5,123,1,-1,0,1,2
555,36,2,1,3,2,-106,1,2,6,5,130,2,-1,0,1,2
556,39,1,2,2,2,471,1,2,6,5,161,2,-1,0,1,2
557,56,2,2,3,2,778,1,2,6,5,149,2,-1,0,1,2
558,39,8,2,1,2,170,1,2,6,5,268,2,-1,0,1,2
559,42,11,1,3,2,315,1,2,6,5,259,2,-1,0,1,2
560,52,8,1,3,2,3165,2,2,6,5,26,1,-1,0,1,2
561,36,2,2,3,2,131,1,2,6,5,153,1,-1,0,1,2
562,35,6,1,3,1,204,1,2,6,5,424,2,-1,0,1,2
563,47,11,1,3,2,83,1,2,6,5,179,2,-1,0,1,2
564,59,1,2,3,2,0,1,1,6,5,97,1,-1,0,1,2
565,57,8,1,2,2,5431,1,1,6,5,383,1,-1,0,1,2
566,38,4,1,1,2,1759,1,2,6,5,440,1,-1,0,1,2
567,46,3,1,3,2,-125,1,2,6,5,23,1,-1,0,1,2
568,34,8,1,3,2,0,2,2,6,5,195,1,-1,0,1,2
569,28,1,3,3,2,5090,1,2,6,5,1297,3,-1,0,1,1
570,38,11,1,1,2,573,1,2,6,5,87,1,-1,0,1,2
571,56,8,1,3,2,1602,1,2,6,5,427,1,-1,0,1,2
572,41,8,3,2,1,-137,1,1,6,5,189,1,-1,0,1,2
573,52,11,1,1,2,0,2,2,6,5,195,1,-1,0,1,2
574,54,1,1,3,2,193,2,2,6,5,179,1,-1,0,1,2
575,61,10,1,3,2,195,1,1,6,5,179,1,-1,0,1,2
576,53,6,1,3,2,288,2,2,6,5,69,1,-1,0,1,2
577,47,11,1,3,2,19,1,2,6,5,105,2,-1,0,1,2
578,53,8,1,2,2,25,1,2,6,5,266,3,-1,0,1,2
579,46,1,1,3,2,216,1,2,6,5,524,2,-1,0,1,2
580,39,8,2,2,2,190,1,1,6,5,96,2,-1,0,1,2
581,56,11,2,3,2,99,1,2,6,5,155,2,-1,0,1,2
582,55,1,2,2,2,2298,1,2,6,5,162,2,-1,0,1,2
583,44,4,1,4,2,17,1,2,6,5,352,2,-1,0,1,2
584,37,11,1,2,2,0,1,2,6,5,76,4,-1,0,1,2
585,35,8,1,2,2,0,1,2,6,5,154,2,-1,0,1,2
586,55,8,1,3,2,840,1,2,6,5,310,2,-1,0,1,2
587,37,1,1,3,2,358,1,2,6,5,390,3,-1,0,1,2
588,30,11,3,3,2,0,1,2,6,5,369,1,-1,0,1,2
589,37,8,1,2,2,-325,1,1,6,5,112,2,-1,0,1,2
590,36,11,3,3,2,-15,1,2,6,5,341,3,-1,0,1,2
591,38,11,1,3,2,581,1,2,6,5,79,1,-1,0,1,2
592,41,2,2,2,2,4070,1,2,6,5,140,2,-1,0,1,2
593,48,10,1,3,2,74,2,1,6,5,315,1,-1,0,1,2
594,55,1,2,3,2,141,1,2,6,5,262,2,-1,0,1,2
595,28,1,2,3,2,89,2,2,6,5,174,2,-1,0,1,2
596,54,1,1,3,1,0,1,2,6,5,138,3,-1,0,1,2
597,30,8,1,3,2,450,2,2,6,5,526,2,-1,0,1,2
598,48,11,1,4,2,310,2,2,6,5,135,1,-1,0,1,2
599,31,9,1,3,2,0,1,2,6,5,36,5,-1,0,1,2
600,38,8,1,3,2,384,1,2,6,5,1906,3,-1,0,1,2
601,37,8,1,3,2,395,1,2,6,5,219,2,-1,0,1,2
602,37,1,3,1,2,-118,1,2,6,5,147,2,-1,0,1,2
603,56,8,1,2,2,5,1,1,6,5,407,2,-1,0,1,2
604,51,8,1,3,2,50,1,1,6,5,121,1,-1,0,1,2
605,39,8,1,3,2,285,1,1,6,5,209,1,-1,0,1,2
606,49,11,1,1,2,15,2,2,6,5,92,2,-1,0,1,2
607,51,8,1,2,2,653,1,1,6,5,208,1,-1,0,1,2
608,43,9,1,3,2,918,1,2,6,5,193,1,-1,0,1,2
609,32,1,1,3,2,243,1,1,6,5,144,1,-1,0,1,2
610,29,11,3,4,2,405,1,2,6,5,65,1,-1,0,1,2
611,48,4,2,4,2,1328,1,2,6,5,339,1,-1,0,1,2
612,55,1,1,2,2,255,1,2,6,5,285,1,-1,0,1,2
613,53,8,1,3,2,3397,1,2,6,5,231,1,-1,0,1,2
614,47,11,1,1,2,2106,1,2,6,5,168,1,-1,0,1,2
615,39,4,1,4,2,2877,1,2,6,5,278,1,-1,0,1,2
616,31,8,3,4,2,60,1,1,6,5,389,1,-1,0,1,2
617,39,8,1,2,2,2226,1,2,6,5,158,1,-1,0,1,2
618,40,8,1,2,2,2880,1,2,6,5,145,2,-1,0,1,2
619,40,11,3,1,2,-5,1,2,6,5,78,2,-1,0,1,2
620,48,11,1,3,2,147,2,2,6,5,142,3,-1,0,1,2
621,33,11,2,3,2,7,1,1,6,5,87,1,-1,0,1,2
622,40,11,1,3,2,109,1,2,6,5,147,2,-1,0,1,2
623,59,10,1,2,2,-119,1,2,6,5,289,1,-1,0,1,2
624,30,11,1,3,2,484,1,2,6,5,703,1,-1,0,1,1
625,31,4,3,4,2,1852,1,2,6,5,170,3,-1,0,1,2
626,35,3,1,3,2,533,1,2,6,5,802,1,-1,0,1,2
627,54,11,2,3,2,21,1,2,6,5,381,2,-1,0,1,2
628,34,2,3,1,2,2434,1,2,6,5,218,4,-1,0,1,2
629,32,11,1,3,2,90,1,1,6,5,57,2,-1,0,1,2
630,56,2,2,1,2,4246,1,2,6,5,304,2,-1,0,1,2
631,32,2,3,4,2,395,1,2,6,5,241,3,-1,0,1,2
632,42,8,1,2,2,15,1,2,6,5,230,1,-1,0,1,2
633,33,1,1,4,2,85,2,2,6,5,262,3,-1,0,1,2
634,52,6,1,4,2,-184,1,1,6,5,392,2,-1,0,1,2
635,52,1,1,3,2,660,2,2,6,5,201,2,-1,0,1,2
636,52,8,2,2,1,-183,1,2,6,5,145,1,-1,0,1,2
637,30,3,2,3,2,1144,1,2,6,5,252,1,-1,0,1,2
638,44,1,2,3,2,1,1,2,6,5,235,4,-1,0,1,2
639,35,2,1,3,2,69,1,1,6,5,235,2,-1,0,1,2
640,55,4,3,3,2,220,1,2,6,5,328,2,-1,0,1,2
641,33,8,1,2,2,332,1,2,6,5,116,2,-1,0,1,2
642,37,8,3,3,2,240,1,2,6,5,246,1,-1,0,1,2
643,42,11,3,3,2,0,1,2,6,5,293,1,-1,0,1,2
644,43,3,1,3,2,0,1,2,6,5,37,2,-1,0,1,2
645,38,6,1,4,2,898,1,2,6,5,132,2,-1,0,1,2
646,37,11,1,3,2,123,1,1,6,5,530,2,-1,0,1,2
647,31,7,3,3,2,252,1,2,6,5,175,3,-1,0,1,2
648,41,4,1,4,2,65,1,2,6,5,524,2,-1,0,1,2
649,41,11,1,3,2,-366,1,1,6,5,29,3,-1,0,1,2
650,29,7,3,3,2,209,1,2,6,5,311,2,-1,0,1,2
651,38,2,3,3,2,221,1,2,6,5,211,2,-1,0,1,2
652,44,9,2,4,2,4,1,2,6,5,312,3,-1,0,1,2
653,39,2,1,3,2,104,1,2,6,5,412,1,-1,0,1,2
654,28,11,3,3,2,312,1,2,6,5,392,1,-1,0,1,2
655,33,8,1,3,2,-349,1,2,6,5,191,1,-1,0,1,2
656,41,1,1,1,2,4,2,2,6,5,284,2,-1,0,1,2
657,40,8,1,2,2,-322,1,1,6,5,144,1,-1,0,1,2
658,29,2,1,3,2,-150,1,2,6,5,328,1,-1,0,1,2
659,38,4,1,1,2,1349,1,2,6,5,100,1,-1,0,1,2
660,32,2,1,4,2,281,1,2,6,5,226,1,-1,0,1,2
661,45,1,1,3,2,1259,1,2,6,5,507,1,-1,0,1,2
662,33,2,3,3,2,101,1,2,6,5,392,1,-1,0,1,2
663,34,8,1,3,2,848,1,2,6,5,684,2,-1,0,1,2
664,41,6,1,1,2,89,1,2,6,5,333,2,-1,0,1,2
665,41,8,1,3,2,140,1,2,6,5,311,3,-1,0,1,2
666,35,2,3,3,2,148,1,2,6,5,128,2,-1,0,1,2
667,40,11,3,3,2,200,1,2,6,5,322,2,-1,0,1,2
668,60,9,1,2,2,46,1,2,6,5,202,4,-1,0,1,2
669,47,1,2,3,2,201,1,2,6,5,92,2,-1,0,1,2
670,46,8,1,2,2,530,1,2,6,5,739,3,-1,0,1,2
671,31,8,3,3,2,0,1,2,6,5,273,2,-1,0,1,2
672,49,9,1,3,2,1,1,2,6,5,260,3,-1,0,1,2
673,29,8,1,3,2,43,1,2,6,5,268,2,-1,0,1,2
674,31,4,3,4,2,-173,1,2,6,5,396,2,-1,0,1,2
675,38,4,1,4,2,389,1,2,6,5,262,1,-1,0,1,2
676,37,8,1,2,2,215,1,1,6,5,308,3,-1,0,1,2
677,35,11,1,3,2,-131,1,2,6,5,467,2,-1,0,1,2
678,31,4,3,3,2,783,1,2,6,5,320,1,-1,0,1,2
679,41,2,1,3,2,0,1,2,6,5,160,3,-1,0,1,2
680,46,1,1,1,2,80,1,2,6,5,245,2,-1,0,1,2
681,40,1,2,3,2,105,1,2,6,5,189,2,-1,0,1,2
682,29,2,1,3,2,182,1,1,6,5,477,1,-1,0,1,2
683,49,2,1,3,2,82,1,2,6,5,310,1,-1,0,1,2
684,42,4,1,4,2,0,1,2,6,5,65,3,-1,0,1,2
685,54,1,1,3,2,510,1,2,6,5,196,2,-1,0,1,2
686,40,4,3,4,2,242,1,2,6,5,221,2,-1,0,1,2
687,53,2,1,3,2,244,1,1,6,5,197,2,-1,0,1,2
688,49,4,1,4,2,92,1,2,6,5,221,2,-1,0,1,2
689,40,8,1,2,1,0,1,2,6,5,64,2,-1,0,1,2
690,29,7,3,3,2,948,1,2,6,5,75,2,-1,0,1,2
691,36,8,1,2,2,23,1,2,6,5,400,2,-1,0,1,2
692,37,11,1,3,2,710,1,2,6,5,378,3,-1,0,1,2
693,39,1,1,3,2,1205,1,2,6,5,118,2,-1,0,1,2
694,36,11,1,3,2,368,1,1,6,5,1597,2,-1,0,1,1
695,44,6,1,4,2,1631,1,2,6,5,346,2,-1,0,1,2
696,40,2,1,3,2,6,1,2,6,5,60,3,-1,0,1,2
697,49,8,1,3,2,26,1,2,6,5,276,2,-1,0,1,2
698,30,11,3,1,2,-48,1,2,6,5,152,2,-1,0,1,2
699,57,4,1,4,2,2142,1,2,6,5,251,3,-1,0,1,2
700,24,1,3,3,2,77,1,1,6,5,390,2,-1,0,1,2
701,46,8,1,1,2,401,1,2,6,5,306,2,-1,0,1,2
702,33,2,1,3,2,21,2,2,6,5,189,3,-1,0,1,2
703,43,1,2,3,2,0,1,2,6,5,125,2,-1,0,1,2
704,43,2,3,3,2,-497,1,2,6,5,234,2,-1,0,1,2
705,40,8,2,2,2,369,2,2,6,5,79,2,-1,0,1,2
706,44,11,3,1,2,78,1,2,6,5,13,6,-1,0,1,2
707,35,11,3,4,2,226,1,1,6,5,283,3,-1,0,1,2
708,47,11,1,3,2,503,1,2,6,5,109,2,-1,0,1,2
709,33,8,1,3,2,372,1,2,6,5,132,2,-1,0,1,2
710,31,2,1,3,2,0,1,1,6,5,144,2,-1,0,1,2
711,40,8,2,3,2,0,1,2,6,5,121,2,-1,0,1,2
712,36,6,1,4,2,125,1,2,6,5,95,3,-1,0,1,2
713,56,10,2,2,2,4,1,2,6,5,31,3,-1,0,1,2
714,40,2,3,1,2,419,1,2,6,5,112,3,-1,0,1,2
715,41,2,2,3,2,322,1,2,6,5,87,4,-1,0,1,2
716,53,10,1,3,2,303,1,2,6,5,593,2,-1,0,1,2
717,39,8,1,3,2,607,1,2,6,5,99,2,-1,0,1,2
718,44,8,2,3,2,579,1,2,6,5,198,2,-1,0,1,2
719,38,2,1,3,2,3047,1,2,6,5,285,2,-1,0,1,2
720,54,11,2,3,2,83,1,2,6,5,190,3,-1,0,1,2
721,58,4,1,4,2,68,1,2,6,5,172,5,-1,0,1,2
722,52,8,1,2,2,58,1,2,6,5,213,3,-1,0,1,2
723,28,2,3,3,2,251,1,2,6,5,178,2,-1,0,1,2
724,36,8,1,3,2,688,1,2,6,5,174,2,-1,0,1,2
725,60,10,1,2,2,364,1,2,6,5,631,2,-1,0,1,2
726,42,1,2,3,2,55,1,2,6,5,176,5,-1,0,1,2
727,42,2,1,3,2,101,1,2,6,5,32,3,-1,0,1,2
728,44,4,1,4,2,105,1,2,6,5,1529,2,-1,0,1,2
729,51,8,2,2,2,325,1,2,6,5,254,2,-1,0,1,2
730,49,8,1,2,2,198,1,2,6,5,200,2,-1,0,1,2
731,47,6,1,1,2,209,1,2,6,5,135,2,-1,0,1,2
732,37,8,1,3,2,183,1,2,6,5,112,4,-1,0,1,2
733,34,4,1,4,2,105,1,2,6,5,314,3,-1,0,1,2
734,35,1,1,3,2,109,1,2,6,5,597,3,-1,0,1,2
735,35,8,3,3,2,376,1,1,6,5,207,3,-1,0,1,2
736,40,8,1,2,2,-7,1,2,6,5,410,2,-1,0,1,2
737,55,11,1,3,2,0,2,2,6,5,160,3,-1,0,1,2
738,55,10,1,3,2,143,1,2,6,5,42,3,-1,0,1,2
739,35,4,3,4,2,550,1,2,6,5,55,2,-1,0,1,2
740,57,8,1,2,2,162,1,2,6,5,155,2,-1,0,1,2
741,53,4,1,4,2,115,1,2,6,5,336,3,-1,0,1,2
742,41,8,1,2,2,512,1,2,6,5,233,2,-1,0,1,2
743,57,8,1,1,2,807,1,2,6,5,211,2,-1,0,1,2
744,45,8,1,1,2,248,1,2,6,5,88,5,-1,0,1,2
745,43,8,1,2,2,1211,1,2,6,5,208,3,-1,0,1,2
746,56,9,1,1,2,7,2,2,6,5,305,2,-1,0,1,2
747,31,6,1,4,2,281,1,2,6,5,206,2,-1,0,1,2
748,37,8,3,3,2,88,1,2,6,5,128,2,-1,0,1,2
749,30,4,1,4,2,32,1,2,6,5,122,3,-1,0,1,2
750,30,2,3,3,2,115,1,2,6,5,66,3,-1,0,1,2
751,54,8,1,3,2,254,1,2,6,5,66,2,-1,0,1,2
752,36,4,1,4,2,144,1,2,6,5,164,2,-1,0,1,2
753,55,3,1,4,2,383,2,2,6,5,343,3,-1,0,1,2
754,37,2,3,3,2,569,1,1,6,5,126,2,-1,0,1,2
755,38,5,1,3,2,0,1,2,6,5,59,3,-1,0,1,2
756,48,2,1,3,2,3754,1,2,6,5,249,3,-1,0,1,2
757,55,5,2,4,2,6920,1,2,6,5,406,3,-1,0,1,2
758,59,1,1,3,2,307,1,1,6,5,250,7,-1,0,1,2
759,37,11,1,3,2,-421,1,2,6,5,183,5,-1,0,1,2
760,33,8,2,3,2,60,2,2,6,5,190,3,-1,0,1,2
761,44,8,1,2,2,67,1,2,6,5,220,2,-1,0,1,2
762,57,11,1,3,2,402,1,2,6,5,153,3,-1,0,1,2
763,30,9,3,4,2,800,2,2,6,5,95,2,-1,0,1,2
764,42,11,1,4,2,239,1,1,6,5,191,3,-1,0,1,2
765,51,8,2,3,2,421,1,2,6,5,216,2,-1,0,1,2
766,44,2,2,3,2,161,1,2,7,5,89,2,-1,0,1,2
767,46,11,1,3,1,289,2,2,7,5,51,3,-1,0,1,2
768,29,7,3,3,2,110,1,2,7,5,169,3,-1,0,1,2
769,39,8,1,2,2,245,1,2,7,5,148,3,-1,0,1,2
770,42,1,1,3,2,0,1,2,7,5,132,3,-1,0,1,2
771,50,8,1,2,2,156,1,2,7,5,117,3,-1,0,1,2
772,42,11,3,3,2,0,1,2,7,5,275,4,-1,0,1,2
773,39,2,1,3,2,20,1,2,7,5,124,2,-1,0,1,2
774,55,11,3,4,2,92,1,2,7,5,118,3,-1,0,1,2
775,46,1,1,3,2,89,1,2,7,5,479,2,-1,0,1,2
776,42,8,1,3,2,166,1,2,7,5,285,3,-1,0,1,2
777,45,4,1,4,2,103,1,2,7,5,35,4,-1,0,1,2
778,43,8,1,2,2,-454,1,2,7,5,322,2,-1,0,1,2
779,42,2,1,3,2,445,1,2,7,5,202,2,-1,0,1,2
780,30,2,1,3,2,4,2,2,7,5,172,8,-1,0,1,2
781,47,8,1,3,2,1001,1,2,7,5,201,4,-1,0,1,2
782,51,1,2,3,2,-69,1,2,7,5,216,3,-1,0,1,2
783,38,11,3,3,2,42,1,2,7,5,195,2,-1,0,1,2
784,57,11,1,1,2,1617,1,2,7,5,96,2,-1,0,1,2
785,42,4,2,4,2,221,1,2,7,5,720,2,-1,0,1,2
786,32,11,2,3,2,210,1,1,7,5,188,2,-1,0,1,2
787,46,4,1,4,2,0,2,2,7,5,70,2,-1,0,1,2
788,29,7,3,4,2,185,1,2,7,5,141,3,-1,0,1,2
789,59,10,1,3,2,836,1,2,7,5,106,1,-1,0,1,2
